Start (s),End (s),Scientific name,Common name,Confidence,File
48.0,51.0,Leiothlypis celata,Orange-crowned Warbler,0.2334,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_053500.wav
54.0,57.0,Junco hyemalis,Dark-eyed Junco,0.2448,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_053500.wav
6.0,9.0,Regulus satrapa,Golden-crowned Kinglet,0.1457,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_054500.wav
39.0,42.0,Regulus satrapa,Golden-crowned Kinglet,0.5558,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_054500.wav
51.0,54.0,Spinus pinus,Pine Siskin,0.7033,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_054500.wav
51.0,54.0,Haemorhous cassinii,Cassin's Finch,0.1506,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_054500.wav
51.0,54.0,Picoides dorsalis,American Three-toed Woodpecker,0.1089,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_054500.wav
57.0,60.0,Spinus pinus,Pine Siskin,0.4155,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_054500.wav
18.0,21.0,Spinus pinus,Pine Siskin,0.7143,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_055000.wav
18.0,21.0,Haemorhous cassinii,Cassin's Finch,0.1002,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_055000.wav
21.0,24.0,Spinus pinus,Pine Siskin,0.1056,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_055000.wav
30.0,33.0,Spinus pinus,Pine Siskin,0.6398,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_055000.wav
33.0,36.0,Haemorhous cassinii,Cassin's Finch,0.2374,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_055000.wav
39.0,42.0,Spinus pinus,Pine Siskin,0.4235,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_055000.wav
39.0,42.0,Haemorhous cassinii,Cassin's Finch,0.2353,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_055000.wav
42.0,45.0,Spinus pinus,Pine Siskin,0.7499,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_055000.wav
42.0,45.0,Haemorhous cassinii,Cassin's Finch,0.1810,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_055000.wav
42.0,45.0,Picoides dorsalis,American Three-toed Woodpecker,0.1465,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_055000.wav
3.0,6.0,Poecile gambeli,Mountain Chickadee,0.1190,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_055500.wav
6.0,9.0,Poecile hudsonicus,Boreal Chickadee,0.2993,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_055500.wav
9.0,12.0,Poecile hudsonicus,Boreal Chickadee,0.8901,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_055500.wav
21.0,24.0,Poecile hudsonicus,Boreal Chickadee,0.7930,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_055500.wav
24.0,27.0,Poecile hudsonicus,Boreal Chickadee,0.3210,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_055500.wav
24.0,27.0,Poecile gambeli,Mountain Chickadee,0.1951,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_055500.wav
30.0,33.0,Poecile hudsonicus,Boreal Chickadee,0.5615,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_055500.wav
30.0,33.0,Poecile gambeli,Mountain Chickadee,0.1589,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_055500.wav
33.0,36.0,Poecile hudsonicus,Boreal Chickadee,0.9883,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_055500.wav
42.0,45.0,Poecile hudsonicus,Boreal Chickadee,0.9548,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_055500.wav
45.0,48.0,Poecile hudsonicus,Boreal Chickadee,0.9142,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_055500.wav
54.0,57.0,Poecile hudsonicus,Boreal Chickadee,0.8472,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_055500.wav
54.0,57.0,Poecile gambeli,Mountain Chickadee,0.1512,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_055500.wav
57.0,60.0,Poecile rufescens,Chestnut-backed Chickadee,0.1050,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_055500.wav
21.0,24.0,Regulus satrapa,Golden-crowned Kinglet,0.2875,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_060000.wav
0,3.0,Regulus satrapa,Golden-crowned Kinglet,0.1549,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_061500.wav
3.0,6.0,Regulus satrapa,Golden-crowned Kinglet,0.4887,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_061500.wav
3.0,6.0,Poecile hudsonicus,Boreal Chickadee,0.1223,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_061500.wav
6.0,9.0,Regulus satrapa,Golden-crowned Kinglet,0.5480,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_061500.wav
6.0,9.0,Certhia americana,Brown Creeper,0.1043,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_061500.wav
9.0,12.0,Regulus satrapa,Golden-crowned Kinglet,0.7191,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_061500.wav
9.0,12.0,Poecile hudsonicus,Boreal Chickadee,0.1363,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_061500.wav
9.0,12.0,Poecile rufescens,Chestnut-backed Chickadee,0.1111,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_061500.wav
12.0,15.0,Regulus satrapa,Golden-crowned Kinglet,0.3628,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_061500.wav
12.0,15.0,Certhia americana,Brown Creeper,0.1248,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_061500.wav
15.0,18.0,Regulus satrapa,Golden-crowned Kinglet,0.6177,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_061500.wav
18.0,21.0,Regulus satrapa,Golden-crowned Kinglet,0.3179,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_061500.wav
21.0,24.0,Regulus satrapa,Golden-crowned Kinglet,0.3347,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_061500.wav
24.0,27.0,Poecile hudsonicus,Boreal Chickadee,0.6649,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_061500.wav
27.0,30.0,Regulus satrapa,Golden-crowned Kinglet,0.1467,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_061500.wav
30.0,33.0,Regulus satrapa,Golden-crowned Kinglet,0.3387,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_061500.wav
30.0,33.0,Poecile hudsonicus,Boreal Chickadee,0.1370,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_061500.wav
36.0,39.0,Regulus satrapa,Golden-crowned Kinglet,0.2764,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_061500.wav
36.0,39.0,Troglodytes pacificus,Pacific Wren,0.1286,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_061500.wav
45.0,48.0,Regulus satrapa,Golden-crowned Kinglet,0.5252,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_061500.wav
51.0,54.0,Regulus satrapa,Golden-crowned Kinglet,0.1025,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_061500.wav
57.0,60.0,Regulus satrapa,Golden-crowned Kinglet,0.2190,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230805_061500.wav
0,3.0,Junco hyemalis,Dark-eyed Junco,0.2944,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_050700.wav
3.0,6.0,Junco hyemalis,Dark-eyed Junco,0.1860,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_050700.wav
33.0,36.0,Junco hyemalis,Dark-eyed Junco,0.5836,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_050700.wav
36.0,39.0,Junco hyemalis,Dark-eyed Junco,0.1106,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_050700.wav
42.0,45.0,Leiothlypis celata,Orange-crowned Warbler,0.1899,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_050700.wav
48.0,51.0,Spizelloides arborea,American Tree Sparrow,0.1186,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_050700.wav
57.0,60.0,Leiothlypis celata,Orange-crowned Warbler,0.2542,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_050700.wav
15.0,18.0,Loxia leucoptera,White-winged Crossbill,0.8930,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_051200.wav
15.0,18.0,Loxia curvirostra,Red Crossbill,0.4242,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_051200.wav
18.0,21.0,Loxia leucoptera,White-winged Crossbill,0.9489,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_051200.wav
21.0,24.0,Loxia leucoptera,White-winged Crossbill,0.9221,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_051200.wav
21.0,24.0,Loxia curvirostra,Red Crossbill,0.4568,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_051200.wav
24.0,27.0,Loxia leucoptera,White-winged Crossbill,0.7954,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_051200.wav
24.0,27.0,Loxia curvirostra,Red Crossbill,0.5284,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_051200.wav
27.0,30.0,Acanthis flammea,Common Redpoll,0.3624,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_051200.wav
27.0,30.0,Loxia curvirostra,Red Crossbill,0.3193,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_051200.wav
27.0,30.0,Loxia leucoptera,White-winged Crossbill,0.2817,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_051200.wav
30.0,33.0,Loxia leucoptera,White-winged Crossbill,0.9520,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_051200.wav
30.0,33.0,Loxia curvirostra,Red Crossbill,0.1331,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_051200.wav
33.0,36.0,Loxia leucoptera,White-winged Crossbill,0.7642,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_051200.wav
33.0,36.0,Loxia curvirostra,Red Crossbill,0.1941,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_051200.wav
12.0,15.0,Spinus pinus,Pine Siskin,0.4235,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_052200.wav
12.0,15.0,Acanthis flammea,Common Redpoll,0.1387,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_052200.wav
33.0,36.0,Spinus pinus,Pine Siskin,0.8695,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_052200.wav
36.0,39.0,Spinus pinus,Pine Siskin,0.9787,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_052200.wav
39.0,42.0,Spinus pinus,Pine Siskin,0.8356,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_052200.wav
42.0,45.0,Spinus pinus,Pine Siskin,0.8481,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_052200.wav
45.0,48.0,Spinus pinus,Pine Siskin,0.9140,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_052200.wav
48.0,51.0,Spinus pinus,Pine Siskin,0.9132,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_052200.wav
48.0,51.0,Acanthis flammea,Common Redpoll,0.1092,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_052200.wav
51.0,54.0,Spinus pinus,Pine Siskin,0.9372,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_052200.wav
54.0,57.0,Spinus pinus,Pine Siskin,0.8694,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_052200.wav
57.0,60.0,Spinus pinus,Pine Siskin,0.9152,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_052200.wav
6.0,9.0,Setophaga townsendi,Townsend's Warbler,0.1402,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_052700.wav
9.0,12.0,Setophaga townsendi,Townsend's Warbler,0.1326,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_052700.wav
21.0,24.0,Setophaga striata,Blackpoll Warbler,0.1621,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_052700.wav
36.0,39.0,Spinus pinus,Pine Siskin,0.1207,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_052700.wav
39.0,42.0,Spinus pinus,Pine Siskin,0.7627,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_053200.wav
39.0,42.0,Acanthis flammea,Common Redpoll,0.1196,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_053200.wav
42.0,45.0,Spinus pinus,Pine Siskin,0.3219,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_053200.wav
45.0,48.0,Spinus pinus,Pine Siskin,0.7037,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_053200.wav
48.0,51.0,Regulus satrapa,Golden-crowned Kinglet,0.3641,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_053200.wav
48.0,51.0,Poecile rufescens,Chestnut-backed Chickadee,0.1022,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_053200.wav
21.0,24.0,Poecile gambeli,Mountain Chickadee,0.1159,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_053700.wav
24.0,27.0,Spinus pinus,Pine Siskin,0.7112,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_054200.wav
27.0,30.0,Spinus pinus,Pine Siskin,0.7296,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_054200.wav
30.0,33.0,Tachycineta bicolor,Tree Swallow,0.1694,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_054200.wav
30.0,33.0,Acanthis flammea,Common Redpoll,0.1240,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_054200.wav
33.0,36.0,Spinus pinus,Pine Siskin,0.9287,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_054200.wav
36.0,39.0,Spinus pinus,Pine Siskin,0.6591,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_054200.wav
39.0,42.0,Spinus pinus,Pine Siskin,0.7689,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_054200.wav
24.0,27.0,Spinus pinus,Pine Siskin,0.2661,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_054700.wav
24.0,27.0,Passer domesticus,House Sparrow,0.1174,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_054700.wav
42.0,45.0,Spinus pinus,Pine Siskin,0.5434,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_054700.wav
45.0,48.0,Spinus pinus,Pine Siskin,0.1519,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_054700.wav
57.0,60.0,Acanthis flammea,Common Redpoll,0.1179,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_054700.wav
9.0,12.0,Regulus satrapa,Golden-crowned Kinglet,0.1782,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
9.0,12.0,Loxia leucoptera,White-winged Crossbill,0.1343,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
9.0,12.0,Turdus migratorius,American Robin,0.1284,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
18.0,21.0,Spinus pinus,Pine Siskin,0.5993,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
24.0,27.0,Spinus pinus,Pine Siskin,0.3939,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
30.0,33.0,Regulus satrapa,Golden-crowned Kinglet,0.3779,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
30.0,33.0,Spinus pinus,Pine Siskin,0.2643,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
30.0,33.0,Poecile rufescens,Chestnut-backed Chickadee,0.1809,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
30.0,33.0,Acanthis flammea,Common Redpoll,0.1442,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
33.0,36.0,Regulus satrapa,Golden-crowned Kinglet,0.3050,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
36.0,39.0,Spinus pinus,Pine Siskin,0.3865,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
36.0,39.0,Haemorhous cassinii,Cassin's Finch,0.1254,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
39.0,42.0,Spinus pinus,Pine Siskin,0.2011,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
39.0,42.0,Spinus tristis,American Goldfinch,0.1704,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
39.0,42.0,Acanthis flammea,Common Redpoll,0.1570,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
42.0,45.0,Loxia leucoptera,White-winged Crossbill,0.1812,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
42.0,45.0,Loxia curvirostra,Red Crossbill,0.1496,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
45.0,48.0,Regulus satrapa,Golden-crowned Kinglet,0.2457,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
45.0,48.0,Poecile rufescens,Chestnut-backed Chickadee,0.1677,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
48.0,51.0,Regulus satrapa,Golden-crowned Kinglet,0.4346,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
48.0,51.0,Poecile rufescens,Chestnut-backed Chickadee,0.3625,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
51.0,54.0,Regulus satrapa,Golden-crowned Kinglet,0.7070,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
51.0,54.0,Poecile rufescens,Chestnut-backed Chickadee,0.2271,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
54.0,57.0,Regulus satrapa,Golden-crowned Kinglet,0.2766,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
54.0,57.0,Poecile rufescens,Chestnut-backed Chickadee,0.1068,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
57.0,60.0,Poecile rufescens,Chestnut-backed Chickadee,0.1123,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055200.wav
0,3.0,Regulus satrapa,Golden-crowned Kinglet,0.2567,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055700.wav
0,3.0,Megaceryle alcyon,Belted Kingfisher,0.2452,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055700.wav
0,3.0,Certhia americana,Brown Creeper,0.1493,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055700.wav
3.0,6.0,Zonotrichia leucophrys,White-crowned Sparrow,0.1213,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055700.wav
12.0,15.0,Regulus satrapa,Golden-crowned Kinglet,0.5693,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055700.wav
15.0,18.0,Loxia curvirostra,Red Crossbill,0.1377,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055700.wav
18.0,21.0,Regulus satrapa,Golden-crowned Kinglet,0.1457,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055700.wav
21.0,24.0,Regulus satrapa,Golden-crowned Kinglet,0.1858,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055700.wav
24.0,27.0,Regulus satrapa,Golden-crowned Kinglet,0.1186,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055700.wav
27.0,30.0,Regulus satrapa,Golden-crowned Kinglet,0.4532,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055700.wav
27.0,30.0,Poecile rufescens,Chestnut-backed Chickadee,0.1149,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055700.wav
51.0,54.0,Regulus satrapa,Golden-crowned Kinglet,0.4614,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055700.wav
51.0,54.0,Poecile rufescens,Chestnut-backed Chickadee,0.1104,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055700.wav
54.0,57.0,Regulus satrapa,Golden-crowned Kinglet,0.1843,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055700.wav
57.0,60.0,Regulus satrapa,Golden-crowned Kinglet,0.2837,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_055700.wav
57.0,60.0,Regulus satrapa,Golden-crowned Kinglet,0.3207,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_060200.wav
30.0,33.0,Bombycilla garrulus,Bohemian Waxwing,0.2546,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_061200.wav
42.0,45.0,Regulus satrapa,Golden-crowned Kinglet,0.2723,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_061200.wav
54.0,57.0,Regulus satrapa,Golden-crowned Kinglet,0.6343,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_061200.wav
54.0,57.0,Ixoreus naevius,Varied Thrush,0.2164,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_061200.wav
54.0,57.0,Poecile rufescens,Chestnut-backed Chickadee,0.1888,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230806_061200.wav
36.0,39.0,Junco hyemalis,Dark-eyed Junco,0.6333,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230807_045300.wav
45.0,48.0,Junco hyemalis,Dark-eyed Junco,0.1244,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230807_045300.wav
9.0,12.0,Anser albifrons,Greater White-fronted Goose,0.1023,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230807_052300.wav
27.0,30.0,Spinus pinus,Pine Siskin,0.3145,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230807_053300.wav
33.0,36.0,Spinus pinus,Pine Siskin,0.3849,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230807_053300.wav
48.0,51.0,Spinus pinus,Pine Siskin,0.3961,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230807_053300.wav
51.0,54.0,Spinus pinus,Pine Siskin,0.2492,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230807_053300.wav
51.0,54.0,Haemorhous cassinii,Cassin's Finch,0.1421,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230807_053300.wav
54.0,57.0,Spinus pinus,Pine Siskin,0.5230,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230807_053300.wav
57.0,60.0,Spinus pinus,Pine Siskin,0.8579,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230807_053300.wav
57.0,60.0,Haemorhous cassinii,Cassin's Finch,0.1047,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230807_053300.wav
21.0,24.0,Setophaga townsendi,Townsend's Warbler,0.1241,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230807_053800.wav
21.0,24.0,Leiothlypis ruficapilla,Nashville Warbler,0.1082,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230807_053800.wav
24.0,27.0,Spinus pinus,Pine Siskin,0.8646,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230807_053800.wav
30.0,33.0,Poecile rufescens,Chestnut-backed Chickadee,0.3280,I:/BC_Parks_Mount_Robson/Raw_audio/ARU01/Data\ARU01_20230807_053800.wav
